episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
34,0,1,success,,,722.9999999999998,652.9885144472298,1.1072170245016275
35,0,1,success,,,708.0000000000005,671.3873695565028,1.054532795973929
36,1,0,obstacle_collision,,,690.0000000000007,590.1609949835722,
37,0,1,success,,,681.0000000000001,650.9846388356641,1.04610763353498
38,0,1,success,,,669.000000000002,688.9557315241669,0.9710348131076331
39,0,1,success,,,758.9999999999994,701.0905790267046,1.0825990573909694
40,0,1,success,,,587.9999999999991,593.5697094697471,0.9906165874354951
41,0,1,success,,,647.9999999999999,610.1843983583979,1.0619740552910542
42,1,0,obstacle_collision,,,635.9999999999992,606.0033003210461,
43,1,0,obstacle_collision,,,515.9999999999995,565.8595232034183,
44,0,1,success,,,705.0000000000028,617.3888563944121,1.1419059361019974
45,0,1,success,,,648.0000000000005,652.476053200422,0.9931398965855278
46,1,0,obstacle_collision,,,477.0000000000005,611.3894012820307,
47,0,1,success,,,723.0000000000005,728.7420668521888,0.9921205772064301
48,1,0,obstacle_collision,,,396.0000000000001,630.7138812488591,
49,0,1,success,,,536.9999999999994,563.0719314616916,0.9536969790093932
50,1,0,obstacle_collision,,,113.99999999999982,593.7078406084933,
51,1,0,obstacle_collision,,,567.0000000000003,665.8295577698545,
52,0,1,success,,,624.0000000000007,643.0940833190739,0.9703090359337055
53,0,1,success,,,755.9999999999997,684.4705983459041,1.10450324941196
54,1,0,obstacle_collision,,,189.00000000000054,573.9843203433348,
55,0,1,success,,,696.0,658.1101731473234,1.057573683554341
56,1,0,obstacle_collision,,,330.0000000000008,694.472461657048,
57,0,1,success,,,639.0,658.4952543488829,0.9703942371336302
58,0,1,success,,,587.9999999999992,570.0008771923075,1.0315773598390783
59,0,1,success,,,623.9999999999972,616.0860329531907,1.0128455550418356
60,0,1,success,,,593.9999999999999,557.3688186470428,1.0657216193792032
61,0,1,success,,,662.9999999999999,645.5029047184838,1.0271061449199006
62,0,1,success,,,707.9999999999999,588.9422722134997,1.2021551744605288
63,0,1,success,,,588.0000000000002,584.27733141035,1.0063714068465814
64,0,1,success,,,750.0,683.187382787475,1.097795449529414
65,0,1,success,,,755.9999999999999,608.0238482164988,1.2433722825470677
66,0,1,success,,,597.0000000000008,610.0073770045736,0.9786766890124423
67,0,1,success,,,675.0000000000013,684.6787567903651,0.9858637986144978
68,1,0,obstacle_collision,,,143.99999999999997,616.9740675263427,
69,0,1,success,,,665.9999999999995,605.3998678559486,1.1000993481526005
70,1,0,obstacle_collision,,,602.9999999999992,582.343541219442,
71,0,1,success,,,662.9999999999989,684.3522484802692,0.9687993302751807
72,0,1,success,,,837.0,758.204457913563,1.103923870750203
73,0,1,success,,,608.9999999999997,582.6843056063892,1.0451628680237477
74,0,1,success,,,755.9999999999999,727.616657313451,1.0390086488554942
75,0,1,success,,,798.0,690.6518659932802,1.1554301657497645
76,0,1,success,,,642.0,600.5539109855167,1.06901310316416
77,1,0,obstacle_collision,,,678.0000000000001,631.0404107503734,
78,0,1,success,,,584.9999999999994,605.3247062527681,0.9664234648894677
79,0,1,success,,,618.0,643.5479780094099,0.9603013623188847
80,0,1,success,,,518.9999999999981,543.7986759822057,0.9543973218812708
81,0,1,success,,,737.9999999999999,672.501301113983,1.0973956463393004
82,0,1,success,,,633.0000000000009,652.0506115325711,0.970783538584844
83,1,0,boundary_collision,,,44.99999999999999,693.98919299943,
84,1,0,obstacle_collision,,,275.99999999999994,638.9687003288972,
85,0,1,success,,,774.0000000000014,780.2083055184686,0.9920427589983912
86,0,1,success,,,594.0000000000011,566.6127425323225,1.048335053929918
87,0,1,success,,,702.0000000000005,694.1649659843113,1.0112869914208062
88,0,1,success,,,692.9999999999992,680.0595562154832,1.0190283978311094
89,1,0,obstacle_collision,,,281.9999999999998,572.647360947381,
90,0,1,success,,,599.9999999999998,610.151620501003,0.9833621346565177
91,0,1,success,,,657.0000000000001,638.0752306742521,1.0296591505452268
92,0,1,success,,,740.9999999999999,709.019745846334,1.04510488507692
93,1,0,obstacle_collision,,,737.9999999999997,730.8194031359594,
