episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
1,0,1,success,,,675.0000000000002,588.7690548933427,1.1464597101188996
2,0,1,success,,,627.0000000000002,634.8992045986512,0.987558332816554
3,1,0,obstacle_collision,,,446.99999999999966,686.9293995746579,
4,0,1,success,,,792.0,544.1323368446319,1.4555282720242788
5,1,0,obstacle_collision,,,401.9999999999997,700.3213548079196,
6,0,1,success,,,617.9999999999999,541.6982554891607,1.1408565446494519
7,1,0,obstacle_collision,,,369.0000000000001,700.9429363364752,
8,0,1,success,,,728.9999999999999,638.2358498235585,1.1422109870536625
9,0,1,success,,,722.9999999999982,625.9305073248946,1.1550803029076817
10,0,1,success,,,549.0000000000007,572.4622258280453,0.9590152419330246
11,1,0,obstacle_collision,,,603.0000000000002,640.3139854789993,
12,0,1,success,,,534.0000000000017,552.869785754295,0.9658693850875777
13,1,0,obstacle_collision,,,174.0,597.2101807571603,
14,0,1,success,,,750.0,644.4470498031626,1.1637883984868533
15,0,1,success,,,720.0,624.4397488949594,1.1530335813409522
16,0,1,success,,,671.9999999999999,575.6465929717642,1.167382918972582
17,1,0,obstacle_collision,,,206.99999999999883,609.3808333054134,
18,1,0,obstacle_collision,,,173.99999999999943,621.0128823140467,
19,1,0,obstacle_collision,,,84.00000000000003,647.3407139984322,
20,1,0,obstacle_collision,,,416.9999999999994,630.6417366460929,
21,1,0,obstacle_collision,,,621.0,561.2886957707237,
22,1,0,obstacle_collision,,,404.9999999999975,620.5521734713367,
23,1,0,obstacle_collision,,,441.00000000000017,571.3186501419326,
24,1,0,obstacle_collision,,,576.0,631.8813179703923,
25,1,0,obstacle_collision,,,108.00000000000026,512.609988197655,
26,1,0,obstacle_collision,,,690.0000000000005,661.3501341951932,
27,1,0,obstacle_collision,,,182.99999999999991,625.303926103139,
28,1,0,obstacle_collision,,,186.00000000000017,664.301136533726,
29,1,0,obstacle_collision,,,111.00000000000013,707.9950564799163,
30,0,1,success,,,695.9999999999993,570.2508220072988,1.220515557610351
31,1,0,obstacle_collision,,,284.9999999999999,623.2383171789103,
32,1,0,boundary_collision,,,534.0,606.2342781466584,
33,1,0,boundary_collision,,,359.99999999999994,545.0229352972221,
34,1,0,boundary_collision,,,525.0000000000006,532.6631205555722,
35,1,0,boundary_collision,,,179.99999999999966,609.7384685256459,
36,1,0,boundary_collision,,,275.99999999999983,636.7676185234296,
37,1,0,boundary_collision,,,174.0000000000001,753.8865962464116,
38,1,0,obstacle_collision,,,366.0000000000007,569.914028604315,
39,1,0,boundary_collision,,,489.0000000000001,713.2019349384857,
40,1,0,boundary_collision,,,699.0,718.1782508542012,
