episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
34,0,1,success,,,705.0,667.6076692189807,1.0560094386344658
35,0,1,success,,,738.0000000000015,651.2242317358899,1.1332502140358074
36,1,0,obstacle_collision,,,339.00000000000006,608.3978961173353,
37,1,0,obstacle_collision,,,365.9999999999999,726.2175982444932,
38,1,0,obstacle_collision,,,132.0,618.6776220294379,
39,1,0,obstacle_collision,,,413.9999999999997,548.744931639464,
40,1,0,obstacle_collision,,,1067.9999999999995,622.7206436276222,
41,0,1,success,,,603.0000000000008,613.2250810265347,0.9833257292584687
42,0,1,success,,,648.0,627.0964838045259,1.0333338118381
43,1,0,obstacle_collision,,,248.99999999999963,543.1058828626329,
44,1,0,obstacle_collision,,,263.99999999999994,754.9569524151692,
45,1,0,obstacle_collision,,,141.00000000000003,598.3343546880791,
46,1,0,obstacle_collision,,,140.99999999999991,575.1773639495908,
47,0,1,success,,,677.9999999999999,603.4011932371363,1.1236305257579202
48,1,0,obstacle_collision,,,446.99999999999966,599.2036381732007,
49,1,0,obstacle_collision,,,543.0000000000001,560.6585413600689,
50,1,0,obstacle_collision,,,678.0000000000001,673.9621651101788,
51,1,0,obstacle_collision,,,210.00000000000003,517.753802496901,
52,1,0,obstacle_collision,,,231.0,597.3407737631845,
53,1,0,obstacle_collision,,,633.0000000000002,688.7437840009883,
54,1,0,obstacle_collision,,,84.00000000000006,651.3102179453351,
55,0,1,success,,,626.9999999999992,613.5511388629313,1.0219197069082002
56,0,1,success,,,665.9999999999999,654.6182093403758,1.017386914230652
57,1,0,obstacle_collision,,,348.0000000000002,665.8115348955739,
58,1,0,obstacle_collision,,,350.99999999999966,694.5250175479642,
59,1,0,boundary_collision,,,60.0,765.1640347010567,
60,1,0,obstacle_collision,,,621.0000000000001,638.9569625569471,
61,0,1,success,,,522.0,523.0611818898435,0.9979712088631594
62,1,0,obstacle_collision,,,320.99999999999994,620.317660557879,
63,1,0,obstacle_collision,,,335.99999999999994,552.3133168772956,
64,0,1,success,,,732.0,603.43848070868,1.21304826158971
65,1,0,obstacle_collision,,,342.00000000000006,652.2307873751438,
66,1,0,obstacle_collision,,,422.99999999999983,600.4881347703716,
67,1,0,obstacle_collision,,,341.99999999999966,629.0071541723512,
68,1,0,obstacle_collision,,,167.99999999999983,602.3163620556892,
69,1,0,obstacle_collision,,,161.99999999999986,605.4196891413427,
70,1,0,obstacle_collision,,,282.00000000000034,673.9028119840427,
71,1,0,obstacle_collision,,,141.00000000000009,654.5571021690927,
72,0,1,success,,,683.9999999999997,655.3075613786248,1.0437846902926196
73,1,0,obstacle_collision,,,219.0,584.1934611068494,
74,1,0,obstacle_collision,,,245.99999999999991,687.2474081435303,
75,1,0,boundary_collision,,,50.99999999999997,574.222953215909,
76,1,0,obstacle_collision,,,150.00000000000014,587.5031914806932,
77,1,0,obstacle_collision,,,708.0,695.1294843408673,
78,0,1,success,,,654.0000000000009,592.669385070631,1.1034820027392858
79,1,0,obstacle_collision,,,702.0000000000003,640.850216509287,
80,1,0,obstacle_collision,,,561.0000000000005,679.3599929345265,
81,1,0,obstacle_collision,,,231.00000000000003,595.8296736484346,
82,1,0,obstacle_collision,,,459.00000000000097,622.4250958950804,
83,1,0,obstacle_collision,,,282.0,678.3664201594887,
84,0,1,success,,,699.0000000000009,609.9458992402523,1.1460032781115084
85,1,0,obstacle_collision,,,296.99999999999983,758.9216033293558,
86,0,1,success,,,690.0,682.1172919667115,1.0115562354541119
87,1,0,obstacle_collision,,,321.0000000000002,620.3168545187209,
88,1,0,obstacle_collision,,,698.9999999999999,534.5745972266172,
89,0,1,success,,,566.9999999999991,589.2707357403725,0.9622062756732829
90,1,0,obstacle_collision,,,197.99999999999994,623.2318990552393,
91,0,1,success,,,585.0000000000015,592.9797635670209,0.9865429411637628
92,1,0,obstacle_collision,,,321.0000000000003,592.6111710050698,
93,1,0,obstacle_collision,,,945.0000000000003,710.9437389836132,
94,1,0,obstacle_collision,,,539.9999999999999,648.9992295835181,
95,1,0,obstacle_collision,,,240.0000000000003,543.5301279598032,
96,0,1,success,,,590.9999999999995,607.1284872249037,0.973434804058322
