episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
1,1,0,boundary_collision,,,171.00000000000006,656.1013641199049,
2,1,0,boundary_collision,,,363.0000000000001,666.4870591391854,
3,1,0,obstacle_collision,,,110.9999999999999,628.0668754201259,
4,1,0,obstacle_collision,,,242.99999999999974,607.481686966776,
5,1,0,boundary_collision,,,60.000000000000504,770.4965931138178,
6,1,0,boundary_collision,,,414.00000000000045,621.0450869300876,
7,1,0,boundary_collision,,,261.0,589.1706034757674,
8,1,0,boundary_collision,,,710.9999999999999,555.6302727533841,
9,1,0,boundary_collision,,,189.00000000000034,611.0580987107527,
10,1,0,boundary_collision,,,83.99999999999999,646.4812448942351,
11,1,0,obstacle_collision,,,107.99999999999987,671.7201798368127,
12,1,0,boundary_collision,,,182.99999999999983,583.4012341433638,
13,1,0,boundary_collision,,,231.0000000000002,641.346240341362,
14,1,0,obstacle_collision,,,339.00000000000057,681.3530655981523,
15,1,0,boundary_collision,,,74.99999999999991,657.0555532068806,
16,1,0,boundary_collision,,,303.00000000000045,669.1404934690472,
17,1,0,boundary_collision,,,98.99999999999993,588.3918762185624,
18,1,0,obstacle_collision,,,642.0,600.3374051314811,
19,1,0,boundary_collision,,,813.0000000000003,625.4150621787103,
20,1,0,obstacle_collision,,,174.00000000000009,666.2439493158644,
21,1,0,boundary_collision,,,78.00000000000003,644.4354118140933,
22,1,0,boundary_collision,,,57.00000000000001,667.9895208758892,
23,1,0,boundary_collision,,,95.9999999999999,611.9191123016178,
24,1,0,boundary_collision,,,56.99999999999997,671.148269758628,
25,1,0,boundary_collision,,,138.0,677.4813650573719,
26,1,0,boundary_collision,,,698.9999999999998,581.9286897893934,
27,1,0,obstacle_collision,,,222.00000000000009,618.0687664006329,
28,1,0,boundary_collision,,,282.00000000000006,596.7051198037436,
29,1,0,boundary_collision,,,48.00000000000003,617.4690275633264,
30,1,0,boundary_collision,,,120.00000000000021,777.402083866515,
31,1,0,boundary_collision,,,99.00000000000001,679.4718537216976,
32,1,0,boundary_collision,,,378.0000000000004,722.0540146000159,
33,1,0,boundary_collision,,,636.0000000000002,641.7702080963247,
34,1,0,boundary_collision,,,177.00000000000074,648.8451279003334,
35,1,0,boundary_collision,,,234.0000000000001,606.750360527293,
36,1,0,boundary_collision,,,150.00000000000006,568.9639707398001,
37,1,0,boundary_collision,,,132.0,657.2199023158079,
38,1,0,boundary_collision,,,156.0000000000006,620.0725763973118,
39,1,0,boundary_collision,,,129.00000000000006,550.1208958038223,
40,1,0,boundary_collision,,,143.99999999999997,622.7182348381971,
41,1,0,obstacle_collision,,,126.00000000000007,628.8815468750852,
42,1,0,boundary_collision,,,131.9999999999999,536.8286505021877,
43,1,0,boundary_collision,,,153.00000000000003,659.04172857263,
44,1,0,boundary_collision,,,159.00000000000034,560.7040217440928,
45,1,0,obstacle_collision,,,206.99999999999994,589.4141158811859,
46,1,0,boundary_collision,,,360.00000000000034,697.0258244857216,
47,1,0,boundary_collision,,,54.0,755.3442923594512,
48,1,0,boundary_collision,,,132.0,705.8625928606785,
49,1,0,boundary_collision,,,101.99999999999999,556.1088023040096,
50,1,0,boundary_collision,,,149.9999999999999,671.0365116742903,
