episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
1,0,1,success,,,645.0000000000005,650.2837842050192,0.9918746486789944
2,0,1,success,,,710.9999999999999,661.9259777346708,1.0741382328478428
3,1,0,obstacle_collision,,,192.0,645.786342376486,
4,1,0,boundary_collision,,,45.000000000000036,676.8308503607086,
5,1,0,obstacle_collision,,,362.99999999999983,650.7995082972943,
6,0,1,success,,,732.0000000000009,727.2771136231361,1.0064939296017943
7,0,1,success,,,1431.0000000000002,638.5491367154136,2.241017828887557
8,1,0,obstacle_collision,,,174.00000000000034,616.2929498217549,
9,1,0,obstacle_collision,,,333.00000000000034,741.4560000431584,
10,1,0,obstacle_collision,,,260.9999999999997,764.3853740097334,
11,0,1,success,,,701.9999999999998,596.4310521761925,1.177001092479372
12,1,0,obstacle_collision,,,545.9999999999998,710.3717336718853,
13,0,1,success,,,579.0000000000001,574.3256915722994,1.0081387764752505
14,1,0,obstacle_collision,,,285.0000000000005,630.9334354747733,
15,1,0,obstacle_collision,,,717.0,603.1359714028007,
16,0,1,success,,,569.9999999999994,564.7530433738273,1.009290709784983
17,1,0,obstacle_collision,,,216.00000000000003,643.3265111900799,
18,1,0,obstacle_collision,,,416.99999999999966,652.4944444207936,
19,1,0,obstacle_collision,,,633.0000000000006,588.1742938959505,
20,1,0,obstacle_collision,,,437.99999999999983,577.8338861645274,
21,1,0,obstacle_collision,,,303.00000000000074,632.0957205993409,
22,1,0,obstacle_collision,,,351.00000000000017,558.5203666832572,
23,1,0,obstacle_collision,,,81.00000000000001,546.2645879058974,
24,1,0,obstacle_collision,,,125.99999999999991,604.5072373429452,
25,0,1,success,,,609.0,566.4847747292066,1.0750509584147547
26,0,1,success,,,668.9999999999995,642.6173044666631,1.0410550655109305
27,1,0,obstacle_collision,,,488.99999999999943,546.4622585320966,
28,1,0,obstacle_collision,,,227.99999999999994,670.8241200195473,
29,0,1,success,,,588.0000000000001,505.0633623615952,1.1642103621426954
30,1,0,obstacle_collision,,,122.99999999999983,607.3186972257647,
31,1,0,obstacle_collision,,,171.00000000000003,715.7911706636231,
32,1,0,boundary_collision,,,87.0,632.2989799137747,
33,0,1,success,,,735.0000000000008,662.6024449094646,1.109262432770571
34,1,0,obstacle_collision,,,179.99999999999986,670.6511760967843,
35,0,1,success,,,704.9999999999991,663.2179129064594,1.0629990328675465
36,1,0,obstacle_collision,,,264.0000000000002,752.2054240697817,
37,1,0,obstacle_collision,,,252.00000000000009,664.8195243823695,
38,0,1,success,,,711.0,655.4120841119731,1.0848136878088597
39,0,1,success,,,593.9999999999974,593.6438326134619,1.0005999681407747
40,1,0,obstacle_collision,,,327.0000000000002,612.0,
41,1,0,obstacle_collision,,,524.9999999999998,523.1873469418006,
42,1,0,obstacle_collision,,,339.0,688.4881988821595,
43,0,1,success,,,620.9999999999973,640.6629379010463,0.9693084510780829
44,1,0,obstacle_collision,,,753.0,722.5406562955471,
45,1,0,obstacle_collision,,,384.0000000000003,596.2759428318402,
46,0,1,success,,,656.9999999999994,640.4154901312116,1.025896484585952
47,0,1,success,,,753.0000000000001,653.2051745049177,1.1527771508710407
48,0,1,success,,,663.0,568.1478680766126,1.16694972779621
49,0,1,success,,,678.0,643.2518946726857,1.054019437198853
50,1,0,obstacle_collision,,,66.00000000000003,660.27418547146,
51,1,0,obstacle_collision,,,324.0000000000001,607.6314672562638,
52,1,0,obstacle_collision,,,411.00000000000017,626.4096103988188,
53,1,0,obstacle_collision,,,228.00000000000009,590.1626894340238,
54,1,0,boundary_collision,,,51.00000000000001,691.8590896996295,
55,1,0,obstacle_collision,,,239.99999999999972,605.1793122703386,
56,1,0,obstacle_collision,,,371.99999999999994,702.822879536516,
57,1,0,boundary_collision,,,42.000000000000014,613.4818660726656,
58,0,1,success,,,699.0000000000001,665.1293107358899,1.0509234651328718
59,1,0,obstacle_collision,,,72.00000000000006,553.6397745827155,
60,1,0,obstacle_collision,,,429.00000000000045,611.6870114691009,
61,1,0,obstacle_collision,,,276.0000000000004,718.9019404619798,
62,1,0,obstacle_collision,,,333.0000000000003,624.0937429585398,
63,1,0,obstacle_collision,,,605.9999999999999,601.0074874741579,
64,1,0,obstacle_collision,,,464.9999999999999,600.747867245486,
65,1,0,obstacle_collision,,,90.00000000000007,651.7123598643807,
66,1,0,obstacle_collision,,,611.999999999999,735.0680240630795,
67,1,0,obstacle_collision,,,975.0,622.8779976849399,
68,0,1,success,,,702.0000000000002,632.9178461696273,1.109148690068471
69,1,0,obstacle_collision,,,327.00000000000017,572.74427103202,
70,1,0,obstacle_collision,,,261.00000000000034,641.312716231325,
71,1,0,obstacle_collision,,,417.00000000000006,634.6179953326252,
72,1,0,obstacle_collision,,,762.0000000000002,739.2212118168688,
73,0,1,success,,,689.9999999999993,646.309523370962,1.067599927046039
74,0,1,success,,,596.9999999999999,568.0316892568583,1.0509977018730066
75,0,1,success,,,551.999999999998,553.1726674375732,0.9978801059658148
76,0,1,success,,,561.0000000000002,569.0035149276321,0.9859341555585123
77,1,0,obstacle_collision,,,225.00000000000003,637.5531350405236,
78,0,1,success,,,600.0000000000008,613.2699242584786,0.9783620168973347
79,1,0,obstacle_collision,,,413.99999999999966,613.8794669965758,
80,0,1,success,,,621.0000000000001,644.8573485663321,0.963003680396335
81,0,1,success,,,599.9999999999984,624.0969475970861,0.9613890955726248
82,0,1,success,,,642.0000000000015,629.0,1.0206677265500819
83,1,0,obstacle_collision,,,314.9999999999999,628.3947803729754,
84,0,1,success,,,648.0000000000006,624.1185784768788,1.0382642375130104
85,1,0,obstacle_collision,,,663.0000000000003,734.3412013498902,
86,0,1,success,,,741.0000000000002,658.6144547457185,1.1250891848191968
87,0,1,success,,,563.9999999999993,588.1802444829306,0.9588897371005922
88,1,0,obstacle_collision,,,140.99999999999986,605.8514669454883,
89,0,1,success,,,599.9999999999997,621.342095789429,0.9656516177898526
90,1,0,obstacle_collision,,,606.0000000000006,588.430114796991,
91,1,0,obstacle_collision,,,78.00000000000001,656.6132804017902,
92,1,0,obstacle_collision,,,401.9999999999995,665.3006839016476,
93,0,1,success,,,690.0000000000006,661.4363159065277,1.0431843299295187
94,1,0,obstacle_collision,,,336.0000000000001,554.9099025968089,
95,1,0,obstacle_collision,,,233.99999999999966,613.9218191268332,
96,1,0,obstacle_collision,,,332.9999999999998,554.1876938366639,
97,1,0,obstacle_collision,,,455.99999999999966,660.6095669909723,
98,1,0,obstacle_collision,,,735.0000000000001,584.6246659182283,
99,0,1,success,,,549.0000000000007,573.3524221628439,0.9575262592055002
100,1,0,obstacle_collision,,,462.0000000000003,671.7626068783525,
