step,train_loss,avg_return,early_collision_rate,episode_count,converged,convergence_step,convergence_return
2000,0.0032739476,-8.326261,1.0,94,0,,
4000,0.7796341,23.813795,1.0,125,0,,
6000,0.70935947,55.39384,1.0,147,0,,
8000,0.009750415,42.735683,1.0,171,0,,
10000,1.5433413,24.2493,1.0,189,0,,
12000,0.7071845,45.25663,1.0,214,0,,
14000,0.8469647,21.417267,1.0,240,0,,
16000,0.021399891,-2.5944047,1.0,262,0,,
18000,1.2123713,-9.7921505,0.9964664310954063,283,0,,
20000,0.055601828,-15.329549,0.996875,320,0,,
22000,1.4532952,-19.649431,0.9970845481049563,343,0,,
24000,0.14373831,-15.876771,0.9944598337950139,361,0,,
26000,1.6205876,-24.107656,0.9948453608247423,388,0,,
28000,0.13082471,2.3489797,0.9950980392156863,408,0,,
30000,0.035684064,25.134512,0.9905660377358491,424,0,,
32000,2.3724551,28.82663,0.9888888888888889,450,0,,
34000,0.6015333,40.33856,0.9873417721518988,474,0,,
36000,0.3072674,47.597214,0.9879275653923542,497,0,,
38000,0.6354403,25.804592,0.988,519,0,,
40000,0.3260371,32.950756,0.988,533,1,38000,33.540301132202146
42000,0.09861877,25.054605,0.988,550,1,38000,33.540301132202146
44000,1.2791345,22.31652,0.988,567,1,38000,33.540301132202146
46000,0.8174647,12.143344,0.988,584,1,38000,33.540301132202146
48000,1.367672,-15.691853,0.988,596,1,38000,33.540301132202146
50000,0.28430307,-3.5444586,0.988,610,1,38000,33.540301132202146
52000,0.21760975,7.235761,0.988,629,1,38000,33.540301132202146
54000,1.2239915,32.34338,0.988,646,1,38000,33.540301132202146
56000,0.11043365,15.56487,0.988,667,1,38000,33.540301132202146
58000,0.4006309,25.277563,0.988,684,1,38000,33.540301132202146
60000,0.8759937,23.055828,0.988,697,1,38000,33.540301132202146
62000,1.4944783,2.0892603,0.988,710,1,38000,33.540301132202146
64000,0.2163387,31.733133,0.988,728,1,38000,33.540301132202146
66000,0.6634167,9.23403,0.988,745,1,38000,33.540301132202146
68000,0.40761304,39.05989,0.988,762,1,38000,33.540301132202146
70000,0.42236978,21.735497,0.988,775,1,38000,33.540301132202146
72000,0.29189432,-10.039689,0.988,796,1,38000,33.540301132202146
74000,0.33878264,-3.8411672,0.988,817,1,38000,33.540301132202146
76000,0.21652395,24.895985,0.988,831,1,38000,33.540301132202146
78000,1.222711,25.468994,0.988,848,1,38000,33.540301132202146
80000,1.5208573,22.962759,0.988,860,1,38000,33.540301132202146
82000,0.21919303,0.8771769,0.988,876,1,38000,33.540301132202146
84000,0.059697144,56.000893,0.988,896,1,38000,33.540301132202146
86000,0.115384,23.93836,0.988,915,1,38000,33.540301132202146
88000,1.2261784,17.642708,0.988,930,1,38000,33.540301132202146
90000,0.39336777,32.32742,0.988,947,1,38000,33.540301132202146
92000,0.123607814,16.802984,0.988,969,1,38000,33.540301132202146
94000,0.36242223,29.153954,0.988,985,1,38000,33.540301132202146
96000,0.13666113,4.8372054,0.988,1001,1,38000,33.540301132202146
98000,0.37328315,59.767036,0.988,1018,1,38000,33.540301132202146
100000,0.11641793,13.439071,0.988,1036,1,38000,33.540301132202146
102000,0.41660434,43.407703,0.988,1050,1,38000,33.540301132202146
104000,0.62391794,24.863329,0.988,1065,1,38000,33.540301132202146
106000,0.22173302,10.033902,0.988,1078,1,38000,33.540301132202146
108000,0.27569336,20.75767,0.988,1096,1,38000,33.540301132202146
110000,0.35767072,54.85229,0.988,1111,1,38000,33.540301132202146
112000,0.8538724,11.872982,0.988,1127,1,38000,33.540301132202146
114000,1.62916,18.517496,0.988,1138,1,38000,33.540301132202146
116000,0.29283068,17.217247,0.988,1150,1,38000,33.540301132202146
118000,0.117069274,31.068617,0.988,1163,1,38000,33.540301132202146
120000,0.8371521,18.922144,0.988,1177,1,38000,33.540301132202146
122000,0.43755862,19.114134,0.988,1191,1,38000,33.540301132202146
124000,0.32590595,24.74472,0.988,1205,1,38000,33.540301132202146
126000,0.32638296,34.240654,0.988,1219,1,38000,33.540301132202146
128000,0.57073957,-0.04109192,0.988,1233,1,38000,33.540301132202146
130000,1.7981349,29.279604,0.988,1249,1,38000,33.540301132202146
132000,1.8169247,38.984077,0.988,1262,1,38000,33.540301132202146
134000,3.3060343,40.098843,0.988,1277,1,38000,33.540301132202146
136000,0.9264902,40.68815,0.988,1291,1,38000,33.540301132202146
138000,0.2252722,62.033447,0.988,1308,1,38000,33.540301132202146
140000,1.5833435,23.243834,0.988,1322,1,38000,33.540301132202146
142000,0.16870023,66.45194,0.988,1337,1,38000,33.540301132202146
144000,0.09418036,16.282423,0.988,1354,1,38000,33.540301132202146
146000,0.35100058,13.10566,0.988,1367,1,38000,33.540301132202146
148000,0.09207043,30.50285,0.988,1376,1,38000,33.540301132202146
150000,0.30489212,34.652256,0.988,1391,1,38000,33.540301132202146
152000,1.8100884,33.577824,0.988,1408,1,38000,33.540301132202146
154000,0.36770076,17.101582,0.988,1424,1,38000,33.540301132202146
156000,0.10009771,18.463312,0.988,1440,1,38000,33.540301132202146
158000,1.0442632,8.347955,0.988,1451,1,38000,33.540301132202146
160000,1.0915822,32.177326,0.988,1473,1,38000,33.540301132202146
162000,0.23060152,51.446823,0.988,1486,1,38000,33.540301132202146
164000,1.5506146,20.533346,0.988,1498,1,38000,33.540301132202146
166000,2.062716,60.226204,0.988,1511,1,38000,33.540301132202146
168000,0.1639407,34.644375,0.988,1525,1,38000,33.540301132202146
170000,1.1003902,41.242474,0.988,1542,1,38000,33.540301132202146
172000,1.4838697,51.521408,0.988,1555,1,38000,33.540301132202146
174000,0.15385288,60.937584,0.988,1568,1,38000,33.540301132202146
176000,0.048654903,17.730526,0.988,1580,1,38000,33.540301132202146
178000,0.068158224,46.48556,0.988,1599,1,38000,33.540301132202146
180000,0.21219535,26.336336,0.988,1613,1,38000,33.540301132202146
182000,0.090091504,28.931126,0.988,1626,1,38000,33.540301132202146
184000,0.117731825,35.860218,0.988,1637,1,38000,33.540301132202146
186000,0.26766315,17.77519,0.988,1648,1,38000,33.540301132202146
188000,1.3880208,26.43188,0.988,1662,1,38000,33.540301132202146
190000,0.14360248,35.973488,0.988,1676,1,38000,33.540301132202146
192000,1.3865836,42.61762,0.988,1690,1,38000,33.540301132202146
194000,1.7824048,41.171494,0.988,1705,1,38000,33.540301132202146
196000,0.112923786,49.02895,0.988,1717,1,38000,33.540301132202146
198000,1.0331731,29.455524,0.988,1728,1,38000,33.540301132202146
200000,0.56931865,22.662348,0.988,1739,1,38000,33.540301132202146
