episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
77,1,0,boundary_collision,,,38.99999999999982,630.5180409790032,
78,0,1,success,,,704.9999999999999,661.3455980045532,1.0660084562854324
79,1,0,obstacle_collision,,,135.00000000000026,566.6506860491744,
80,0,1,success,,,794.9999999999995,612.9437168288782,1.2970195764678143
81,1,0,obstacle_collision,,,273.0000000000001,615.4185567562942,
82,1,0,obstacle_collision,,,134.99999999999991,566.9964726521674,
83,1,0,obstacle_collision,,,257.99999999999994,557.0008976653448,
84,1,0,obstacle_collision,,,254.99999999999997,595.8019805270875,
85,1,0,boundary_collision,,,69.00000000000003,595.6248819517197,
86,1,0,boundary_collision,,,843.0000000000002,677.4636521615016,
87,1,0,obstacle_collision,,,696.0000000000001,707.5514115596123,
88,1,0,obstacle_collision,,,624.0,683.2400749370605,
89,0,1,success,,,791.9999999999999,601.0074874741579,1.3177872430982889
90,1,0,boundary_collision,,,80.99999999999999,715.6675205708304,
91,0,1,success,,,768.0000000000014,758.7601729136816,1.0121775330547969
92,1,0,obstacle_collision,,,641.9999999999993,671.1929677819934,
93,0,1,success,,,723.0,669.5252049026982,1.07986972664468
94,1,0,obstacle_collision,,,539.9999999999999,604.903298056805,
95,1,0,obstacle_collision,,,279.0000000000001,585.1444266161988,
