step,train_loss,avg_return,early_collision_rate,episode_count,converged,convergence_step,convergence_return
2000,0.0009190668351948261,-23.92181,0.6410256410256411,39,0,,
4000,0.004703748971223831,11.564063,0.7058823529411765,51,0,,
6000,0.0015032654628157616,7.9260006,0.7384615384615385,65,0,,
8000,0.019628113135695457,26.057339,0.7407407407407407,81,0,,
10000,0.0032432647421956062,15.952457,0.7419354838709677,93,0,,
12000,0.020413585007190704,33.043224,0.7567567567567568,111,0,,
14000,0.8249039053916931,29.284895,0.78125,128,0,,
16000,0.018800213932991028,44.17585,0.7777777777777778,144,0,,
18000,1.6756212711334229,35.586285,0.7628205128205128,156,0,,
20000,0.9016534686088562,48.286842,0.7657142857142857,175,0,,
22000,0.03423164039850235,39.466995,0.7772020725388601,193,1,20000,38.07541923522949
24000,0.05445009469985962,19.182125,0.7644230769230769,208,1,20000,38.07541923522949
26000,0.06888984888792038,53.64912,0.7709251101321586,227,1,20000,38.07541923522949
28000,0.010467683896422386,20.54278,0.7634854771784232,241,1,20000,38.07541923522949
30000,0.052970223128795624,9.417098,0.75,252,1,20000,38.07541923522949
32000,0.8481249213218689,21.31427,0.7338403041825095,263,1,20000,38.07541923522949
34000,0.9598504900932312,26.185766,0.7272727272727273,275,1,20000,38.07541923522949
36000,0.05544240027666092,30.237568,0.7157894736842105,285,1,20000,38.07541923522949
38000,0.021710224449634552,61.16361,0.7227722772277227,303,1,20000,38.07541923522949
40000,0.08579162508249283,-0.8540053,0.7258566978193146,321,1,20000,38.07541923522949
42000,0.05856616050004959,52.980976,0.7253731343283583,335,1,20000,38.07541923522949
44000,2.4414124488830566,15.400785,0.7306590257879656,349,1,20000,38.07541923522949
46000,1.5094956159591675,44.88768,0.7320441988950276,362,1,20000,38.07541923522949
48000,0.031553179025650024,46.283817,0.7287234042553191,376,1,20000,38.07541923522949
50000,0.02096879482269287,27.702538,0.7223650385604113,389,1,20000,38.07541923522949
52000,0.03009098768234253,31.504705,0.71712158808933,403,1,20000,38.07541923522949
54000,0.07477927207946777,6.399642,0.709832134292566,417,1,20000,38.07541923522949
56000,0.8842194676399231,15.160397,0.705607476635514,428,1,20000,38.07541923522949
58000,0.01865580677986145,5.243773,0.7094594594594594,444,1,20000,38.07541923522949
60000,0.9518757462501526,19.118172,0.7067833698030634,457,1,20000,38.07541923522949
62000,0.6708168387413025,32.60038,0.7091295116772823,471,1,20000,38.07541923522949
64000,0.08213330805301666,46.114502,0.7128099173553719,484,1,20000,38.07541923522949
66000,1.8637492656707764,26.607487,0.714,502,1,20000,38.07541923522949
68000,0.009279463440179825,17.08691,0.714,517,1,20000,38.07541923522949
70000,1.0160959959030151,34.50548,0.714,531,1,20000,38.07541923522949
72000,0.024484269320964813,23.494429,0.714,548,1,20000,38.07541923522949
74000,0.03656257688999176,29.393097,0.714,562,1,20000,38.07541923522949
76000,0.08042208850383759,33.577686,0.714,578,1,20000,38.07541923522949
78000,0.028603097423911095,1.3068349,0.714,591,1,20000,38.07541923522949
80000,0.06594142317771912,52.92312,0.714,605,1,20000,38.07541923522949
82000,0.043430887162685394,12.728257,0.714,617,1,20000,38.07541923522949
84000,0.06469111889600754,17.631147,0.714,630,1,20000,38.07541923522949
86000,0.024857638403773308,68.69106,0.714,643,1,20000,38.07541923522949
88000,0.1264996975660324,24.76598,0.714,655,1,20000,38.07541923522949
90000,0.9218399524688721,36.896347,0.714,670,1,20000,38.07541923522949
92000,0.05836658924818039,60.85212,0.714,684,1,20000,38.07541923522949
94000,0.025041455402970314,55.71841,0.714,695,1,20000,38.07541923522949
96000,0.04120062291622162,27.555027,0.714,705,1,20000,38.07541923522949
98000,0.023054366931319237,45.802727,0.714,719,1,20000,38.07541923522949
100000,2.3128838539123535,37.158867,0.714,733,1,20000,38.07541923522949
102000,0.019631873816251755,25.81963,0.714,745,1,20000,38.07541923522949
104000,0.023200295865535736,45.373558,0.714,758,1,20000,38.07541923522949
106000,0.039964716881513596,39.068127,0.714,771,1,20000,38.07541923522949
108000,0.025910010561347008,53.512436,0.714,788,1,20000,38.07541923522949
110000,1.9231386184692383,66.94635,0.714,801,1,20000,38.07541923522949
