step,train_loss,avg_return,early_collision_rate,episode_count,converged,convergence_step,convergence_return
2000,1.558006763458252,-30.804283,0.6410256410256411,39,0,,
4000,0.0008225047495216131,35.343998,0.7037037037037037,54,0,,
6000,0.005334041081368923,22.194738,0.7058823529411765,68,0,,
8000,0.0028969813138246536,35.44356,0.6666666666666666,81,0,,
10000,0.00404359120875597,24.410328,0.6631578947368421,95,0,,
12000,2.500894069671631,53.302204,0.6697247706422018,109,0,,
14000,0.007283367216587067,74.44432,0.6929133858267716,127,0,,
16000,0.006854721810668707,42.148228,0.696551724137931,145,0,,
18000,0.010924652218818665,7.1943564,0.6855345911949685,159,0,,
20000,0.013271824456751347,57.5216,0.7011494252873564,174,0,,
22000,0.024474231526255608,38.46458,0.6827956989247311,186,0,,
24000,0.014724941924214363,21.46493,0.6868686868686869,198,0,,
26000,0.9159367084503174,52.21806,0.6839622641509434,212,0,,
28000,0.016306839883327484,47.028633,0.6771300448430493,223,0,,
30000,0.008101603016257286,35.44494,0.6680851063829787,235,0,,
32000,1.4223741292953491,20.100786,0.6571428571428571,245,0,,
34000,2.80995774269104,55.0592,0.6590038314176245,261,0,,
36000,0.02502240240573883,2.8866546,0.6678832116788321,274,0,,
38000,0.9186693429946899,33.71237,0.6827586206896552,290,0,,
40000,0.024207718670368195,40.04655,0.680921052631579,304,0,,
42000,0.02504529431462288,19.13801,0.6875,320,0,,
44000,0.04896697774529457,27.403215,0.6837349397590361,332,0,,
46000,0.029542405158281326,26.633732,0.6898550724637681,345,0,,
48000,0.015863263979554176,1.7334868,0.6843575418994413,358,0,,
50000,0.02292514033615589,67.92461,0.6863270777479893,373,0,,
52000,0.029944974929094315,48.150326,0.6915167095115681,389,0,,
54000,0.18654225766658783,48.437244,0.6875,400,0,,
56000,2.8120057582855225,47.119606,0.681265206812652,411,0,,
58000,0.7602470517158508,56.34843,0.6869158878504673,428,0,,
60000,2.1733033657073975,16.217552,0.6948775055679287,449,1,58000,53.59604263305664
62000,0.025952914729714394,15.8807335,0.6995708154506438,466,1,58000,53.59604263305664
64000,0.05240889638662338,7.2751374,0.697286012526096,479,1,58000,53.59604263305664
66000,0.9601931571960449,24.148216,0.6989898989898989,495,1,58000,53.59604263305664
68000,0.8846730589866638,25.793072,0.702,508,1,58000,53.59604263305664
70000,0.14027948677539825,28.74952,0.702,524,1,58000,53.59604263305664
72000,2.410172939300537,39.654408,0.702,538,1,58000,53.59604263305664
74000,3.6916728019714355,9.483651,0.702,550,1,58000,53.59604263305664
76000,1.4973766803741455,57.469788,0.702,564,1,58000,53.59604263305664
78000,1.436254620552063,22.839954,0.702,576,1,58000,53.59604263305664
80000,0.12946031987667084,9.824648,0.702,591,1,58000,53.59604263305664
82000,0.897644579410553,16.437328,0.702,601,1,58000,53.59604263305664
84000,0.08598963916301727,44.20566,0.702,615,1,58000,53.59604263305664
86000,1.477392315864563,38.628124,0.702,626,1,58000,53.59604263305664
88000,0.7929714918136597,41.827915,0.702,641,1,58000,53.59604263305664
90000,0.036041997373104095,28.571075,0.702,652,1,58000,53.59604263305664
92000,0.020626185461878777,48.071182,0.702,665,1,58000,53.59604263305664
94000,0.030732406303286552,26.22929,0.702,679,1,58000,53.59604263305664
96000,0.06871645897626877,8.806638,0.702,693,1,58000,53.59604263305664
98000,0.08599773049354553,16.68727,0.702,706,1,58000,53.59604263305664
100000,1.0410773754119873,49.70747,0.702,721,1,58000,53.59604263305664
102000,0.027695387601852417,41.778103,0.702,733,1,58000,53.59604263305664
104000,0.10932537168264389,31.646448,0.702,746,1,58000,53.59604263305664
106000,0.054526664316654205,45.020912,0.702,761,1,58000,53.59604263305664
108000,1.050012230873108,30.246706,0.702,773,1,58000,53.59604263305664
110000,2.24971342086792,33.505886,0.702,787,1,58000,53.59604263305664
112000,0.816472589969635,30.033178,0.702,799,1,58000,53.59604263305664
114000,0.9502890706062317,49.971184,0.702,812,1,58000,53.59604263305664
116000,3.773625612258911,45.21126,0.702,828,1,58000,53.59604263305664
118000,0.029624775052070618,44.898483,0.702,841,1,58000,53.59604263305664
120000,1.0777065753936768,44.36497,0.702,856,1,58000,53.59604263305664
122000,0.08104497194290161,28.583641,0.702,867,1,58000,53.59604263305664
124000,0.8605847358703613,54.744015,0.702,879,1,58000,53.59604263305664
126000,1.5371183156967163,24.006681,0.702,893,1,58000,53.59604263305664
128000,1.142167568206787,45.669117,0.702,908,1,58000,53.59604263305664
130000,1.4826197624206543,60.901787,0.702,923,1,58000,53.59604263305664
132000,2.4436686038970947,23.281027,0.702,935,1,58000,53.59604263305664
134000,0.05303792655467987,44.08855,0.702,950,1,58000,53.59604263305664
136000,0.046754710376262665,-2.7560196,0.702,962,1,58000,53.59604263305664
138000,1.4484107494354248,55.147156,0.702,975,1,58000,53.59604263305664
140000,0.03803403675556183,17.213087,0.702,989,1,58000,53.59604263305664
142000,0.10441183298826218,27.216278,0.702,1002,1,58000,53.59604263305664
144000,0.03801185265183449,33.584568,0.702,1016,1,58000,53.59604263305664
146000,0.026408446952700615,13.116959,0.702,1026,1,58000,53.59604263305664
148000,0.9706007242202759,61.67585,0.702,1041,1,58000,53.59604263305664
150000,1.3925848007202148,27.102907,0.702,1056,1,58000,53.59604263305664
152000,1.4843766689300537,62.358234,0.702,1066,1,58000,53.59604263305664
154000,0.06714358925819397,28.775213,0.702,1080,1,58000,53.59604263305664
156000,0.8419288992881775,23.922272,0.702,1094,1,58000,53.59604263305664
158000,0.03865285962820053,35.419136,0.702,1106,1,58000,53.59604263305664
160000,0.10287994891405106,53.159843,0.702,1123,1,58000,53.59604263305664
162000,0.9236809015274048,65.850845,0.702,1139,1,58000,53.59604263305664
164000,0.5948804616928101,12.594122,0.702,1152,1,58000,53.59604263305664
166000,0.0473986454308033,77.356575,0.702,1162,1,58000,53.59604263305664
168000,1.05888032913208,29.323692,0.702,1172,1,58000,53.59604263305664
170000,0.05542519688606262,50.852047,0.702,1184,1,58000,53.59604263305664
172000,1.404449462890625,39.973503,0.702,1199,1,58000,53.59604263305664
174000,3.433363914489746,18.380314,0.702,1211,1,58000,53.59604263305664
176000,0.06846940517425537,40.30747,0.702,1221,1,58000,53.59604263305664
178000,0.05903150886297226,38.89133,0.702,1232,1,58000,53.59604263305664
180000,0.11111221462488174,29.00205,0.702,1242,1,58000,53.59604263305664
182000,0.18983927369117737,41.16436,0.702,1258,1,58000,53.59604263305664
184000,0.0896892100572586,49.654305,0.702,1269,1,58000,53.59604263305664
186000,1.0528383255004883,62.805645,0.702,1282,1,58000,53.59604263305664
188000,0.04821059852838516,49.96978,0.702,1292,1,58000,53.59604263305664
190000,0.03699475899338722,23.466774,0.702,1306,1,58000,53.59604263305664
192000,0.10131241381168365,54.452564,0.702,1316,1,58000,53.59604263305664
194000,0.05357842147350311,52.479515,0.702,1329,1,58000,53.59604263305664
196000,1.131340503692627,45.62599,0.702,1344,1,58000,53.59604263305664
198000,0.550987184047699,47.122013,0.702,1358,1,58000,53.59604263305664
200000,0.0718514621257782,58.436867,0.702,1369,1,58000,53.59604263305664
