episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
1,0,1,success,,,696.0,651.7123598643807,1.0679558082109037
2,0,1,success,,,548.9999999999981,575.7264975663358,0.953577787926535
3,1,0,obstacle_collision,,,212.99999999999994,680.3190428027133,
4,0,1,success,,,525.0000000000007,549.0036429751627,0.9562778074748622
5,0,1,success,,,708.0000000000008,731.6098687141939,0.9677288815749745
6,0,1,success,,,629.9999999999993,653.049002755536,0.9647055540115955
7,0,1,success,,,786.0,712.5061403244185,1.1031483878049362
8,0,1,success,,,554.9999999999995,571.6861026822324,0.9708124745311366
9,0,1,success,,,591.0000000000008,605.1388270471496,0.9766353993245799
10,1,0,obstacle_collision,,,377.99999999999955,614.9837396224391,
11,0,1,success,,,518.9999999999991,541.6982554891607,0.9580979719628877
12,0,1,success,,,602.9999999999991,623.0585847253852,0.96780626217641
13,0,1,success,,,743.9999999999994,681.1064527663792,1.092340260436782
14,0,1,success,,,630.0,566.344418176784,1.1123972970867102
15,1,0,obstacle_collision,,,270.0,539.8120043126125,
16,1,0,obstacle_collision,,,548.9999999999995,685.2298884316124,
17,0,1,success,,,558.0000000000005,574.2098919384792,0.9717700928422607
18,0,1,success,,,707.9999999999998,721.3390326330608,0.9815079566894219
19,0,1,success,,,639.0000000000001,640.2249604631172,0.9980866718126219
20,0,1,success,,,507.0000000000013,533.6112817398073,0.9501298367361322
21,0,1,success,,,543.0000000000002,562.9253947016425,0.9646038446849551
22,1,0,obstacle_collision,,,246.00000000000014,614.2125039430572,
23,0,1,success,,,677.9999999999999,694.740958919222,0.9759033079822079
24,0,1,success,,,630.0,654.782406605431,0.9621516913780416
25,0,1,success,,,663.0000000000003,670.090292423342,0.9894188999549597
26,0,1,success,,,620.9999999999997,631.3834017457222,0.9835545221540299
27,1,0,obstacle_collision,,,804.0,765.9569178485172,
28,1,0,obstacle_collision,,,434.9999999999996,680.7363660037563,
29,0,1,success,,,813.0,745.5588507958308,1.0904571773672602
30,0,1,success,,,648.0000000000022,664.5690332839772,0.9750680027895688
31,0,1,success,,,729.0000000000006,675.1607216063446,1.0797429066453412
32,0,1,success,,,605.9999999999986,578.5447260151975,1.0474557501783879
33,0,1,success,,,612.0,589.5981682468154,1.0379950837021714
34,0,1,success,,,639.0,638.7620840344235,1.0003724641326137
35,1,0,obstacle_collision,,,675.0000000000015,536.1343115302359,
