step,train_loss,avg_return,early_collision_rate,episode_count,converged,convergence_step,convergence_return
122000,0.24243133,86.10153,0.908,923,1,10000,97.1100860595703
124000,1.5423561,69.63065,0.908,936,1,10000,97.1100860595703
126000,0.120070554,93.448814,0.908,949,1,10000,97.1100860595703
128000,0.2513996,89.80354,0.908,961,1,10000,97.1100860595703
130000,0.12463197,81.22173,0.908,973,1,10000,97.1100860595703
132000,0.07392237,73.412224,0.908,985,1,10000,97.1100860595703
134000,0.01953161,88.12188,0.908,997,1,10000,97.1100860595703
136000,1.7644917,90.336136,0.908,1012,1,10000,97.1100860595703
138000,0.32620206,54.218132,0.908,1022,1,10000,97.1100860595703
140000,0.2006299,74.27639,0.908,1034,1,10000,97.1100860595703
142000,1.5611637,109.26856,0.908,1046,1,10000,97.1100860595703
144000,1.8430986,98.29134,0.908,1057,1,10000,97.1100860595703
146000,0.2267611,103.18037,0.908,1069,1,10000,97.1100860595703
148000,0.031792246,105.48756,0.908,1081,1,10000,97.1100860595703
150000,0.26200524,108.07475,0.908,1092,1,10000,97.1100860595703
152000,0.4419381,101.95531,0.908,1101,1,10000,97.1100860595703
154000,0.07836996,121.54126,0.908,1111,1,10000,97.1100860595703
156000,1.0024842,109.72426,0.908,1122,1,10000,97.1100860595703
158000,0.45854864,96.59358,0.908,1131,1,10000,97.1100860595703
160000,1.427161,70.19782,0.908,1141,1,10000,97.1100860595703
162000,0.24161799,107.646965,0.908,1152,1,10000,97.1100860595703
164000,0.05091402,61.70393,0.908,1162,1,10000,97.1100860595703
166000,0.6582307,104.52486,0.908,1174,1,10000,97.1100860595703
168000,1.7498741,99.59518,0.908,1185,1,10000,97.1100860595703
170000,2.301887,86.96996,0.908,1197,1,10000,97.1100860595703
172000,0.0845984,128.05748,0.908,1208,1,10000,97.1100860595703
174000,1.4334177,139.78662,0.908,1217,1,10000,97.1100860595703
176000,1.9159015,95.91334,0.908,1226,1,10000,97.1100860595703
178000,1.7399088,101.71629,0.908,1239,1,10000,97.1100860595703
180000,2.8025765,131.62251,0.908,1248,1,10000,97.1100860595703
182000,0.08530718,100.533806,0.908,1255,1,10000,97.1100860595703
184000,0.17597057,103.82054,0.908,1263,1,10000,97.1100860595703
