step,train_loss,avg_return,early_collision_rate,episode_count,converged,convergence_step,convergence_return
2000,0.0022941483184695244,-4.6661096,0.3333333333333333,33,0,,
4000,0.0011022222461178899,94.40458,0.42857142857142855,42,0,,
6000,0.006419065408408642,89.70659,0.375,48,0,,
8000,1.510330319404602,101.25833,0.3448275862068966,58,0,,
10000,0.00304788863286376,84.82323,0.3235294117647059,68,0,,
12000,0.004080799408257008,103.38362,0.35802469135802467,81,0,,
14000,2.9225616455078125,117.11433,0.3829787234042553,94,1,12000,94.71526947021485
16000,0.8758732676506042,82.04409,0.3619047619047619,105,1,12000,94.71526947021485
18000,0.006553940940648317,57.79057,0.3644067796610169,118,1,12000,94.71526947021485
20000,0.8789117336273193,101.774315,0.36220472440944884,127,1,12000,94.71526947021485
22000,0.002339089522138238,96.64119,0.34782608695652173,138,1,12000,94.71526947021485
24000,1.4217458963394165,69.758865,0.34459459459459457,148,1,12000,94.71526947021485
26000,2.3646395206451416,63.458584,0.36419753086419754,162,1,12000,94.71526947021485
28000,0.006119735073298216,106.37636,0.38285714285714284,175,1,12000,94.71526947021485
30000,1.431328535079956,90.51093,0.3837837837837838,185,1,12000,94.71526947021485
32000,0.015857132151722908,114.05648,0.3877551020408163,196,1,12000,94.71526947021485
34000,0.0027416946832090616,105.52397,0.3883495145631068,206,1,12000,94.71526947021485
36000,0.0049142553471028805,88.63644,0.38990825688073394,218,1,12000,94.71526947021485
38000,0.01735914871096611,75.003944,0.38596491228070173,228,1,12000,94.71526947021485
40000,1.3772491216659546,80.3199,0.3891213389121339,239,1,12000,94.71526947021485
42000,0.015215903520584106,114.744225,0.39357429718875503,249,1,12000,94.71526947021485
44000,0.005302906967699528,50.92103,0.39846743295019155,261,1,12000,94.71526947021485
46000,0.005752115044742823,90.156296,0.4007352941176471,272,1,12000,94.71526947021485
48000,0.9997832775115967,69.5716,0.4084507042253521,284,1,12000,94.71526947021485
50000,0.7072951197624207,78.75697,0.41946308724832215,298,1,12000,94.71526947021485
52000,1.4171313047409058,73.74405,0.4161290322580645,310,1,12000,94.71526947021485
54000,0.012606963515281677,96.23215,0.4125,320,1,12000,94.71526947021485
56000,0.023780660703778267,75.81186,0.40963855421686746,332,1,12000,94.71526947021485
58000,2.336474657058716,91.9851,0.4127906976744186,344,1,12000,94.71526947021485
60000,0.007020203862339258,54.058666,0.41456582633053224,357,1,12000,94.71526947021485
62000,0.014852910302579403,123.60496,0.41192411924119243,369,1,12000,94.71526947021485
64000,0.01746383309364319,78.772865,0.41160949868073876,379,1,12000,94.71526947021485
66000,1.4256868362426758,116.413704,0.40512820512820513,390,1,12000,94.71526947021485
68000,0.012235432863235474,81.196144,0.4054726368159204,402,1,12000,94.71526947021485
70000,1.4728868007659912,103.55865,0.4067796610169492,413,1,12000,94.71526947021485
72000,0.006124710664153099,117.242424,0.4047058823529412,425,1,12000,94.71526947021485
74000,0.8717507719993591,110.79496,0.4,435,1,12000,94.71526947021485
76000,0.006672879680991173,90.12383,0.4053452115812918,449,1,12000,94.71526947021485
78000,0.08673683553934097,110.31734,0.4078091106290672,461,1,12000,94.71526947021485
80000,0.030945446342229843,77.58605,0.40552016985138006,471,1,12000,94.71526947021485
82000,0.013392692431807518,99.07883,0.4057971014492754,483,1,12000,94.71526947021485
84000,2.1722846031188965,81.77889,0.40365111561866124,493,1,12000,94.71526947021485
86000,0.03443285822868347,116.13558,0.406,506,1,12000,94.71526947021485
88000,2.365736484527588,101.703354,0.406,515,1,12000,94.71526947021485
90000,0.018114272505044937,103.05071,0.406,525,1,12000,94.71526947021485
92000,0.015690384432673454,102.165504,0.406,536,1,12000,94.71526947021485
94000,0.098081573843956,92.39868,0.406,546,1,12000,94.71526947021485
96000,0.027468901127576828,84.25486,0.406,556,1,12000,94.71526947021485
98000,0.01769198477268219,103.36995,0.406,568,1,12000,94.71526947021485
100000,0.1354118287563324,95.29032,0.406,580,1,12000,94.71526947021485
102000,0.022085465490818024,104.90569,0.406,590,1,12000,94.71526947021485
104000,0.019084546715021133,74.77046,0.406,599,1,12000,94.71526947021485
106000,0.045052800327539444,95.16726,0.406,609,1,12000,94.71526947021485
108000,0.00630537886172533,105.29485,0.406,619,1,12000,94.71526947021485
110000,0.0622890405356884,106.776855,0.406,628,1,12000,94.71526947021485
112000,0.05417787283658981,89.866806,0.406,638,1,12000,94.71526947021485
114000,0.8867841958999634,96.033554,0.406,650,1,12000,94.71526947021485
116000,0.021796435117721558,94.35842,0.406,662,1,12000,94.71526947021485
118000,1.4432811737060547,94.02102,0.406,672,1,12000,94.71526947021485
120000,1.3869439363479614,74.5444,0.406,681,1,12000,94.71526947021485
122000,0.04928472638130188,116.17265,0.406,691,1,12000,94.71526947021485
124000,0.006115906406193972,109.90614,0.406,702,1,12000,94.71526947021485
126000,0.02276451326906681,111.40367,0.406,711,1,12000,94.71526947021485
128000,0.023132052272558212,96.707726,0.406,721,1,12000,94.71526947021485
130000,0.004814477171748877,99.2309,0.406,732,1,12000,94.71526947021485
132000,0.009691119194030762,135.2361,0.406,742,1,12000,94.71526947021485
134000,0.012328251264989376,115.81675,0.406,754,1,12000,94.71526947021485
136000,1.3548873662948608,116.50471,0.406,766,1,12000,94.71526947021485
138000,0.020709378644824028,122.67241,0.406,778,1,12000,94.71526947021485
140000,0.010495048016309738,105.64921,0.406,788,1,12000,94.71526947021485
142000,0.0022001457400619984,90.56101,0.406,797,1,12000,94.71526947021485
144000,1.442885398864746,78.86883,0.406,809,1,12000,94.71526947021485
146000,1.3595623970031738,110.501595,0.406,819,1,12000,94.71526947021485
148000,0.005335990339517593,92.88425,0.406,829,1,12000,94.71526947021485
150000,0.01589181274175644,103.18352,0.406,840,1,12000,94.71526947021485
152000,0.029821796342730522,92.80372,0.406,852,1,12000,94.71526947021485
154000,0.13451750576496124,110.01829,0.406,864,1,12000,94.71526947021485
156000,0.003689176868647337,121.79096,0.406,875,1,12000,94.71526947021485
158000,0.0015050412621349096,109.81048,0.406,885,1,12000,94.71526947021485
160000,1.3227225542068481,128.61005,0.406,896,1,12000,94.71526947021485
162000,0.016780266538262367,84.00868,0.406,908,1,12000,94.71526947021485
164000,0.005457482300698757,116.86771,0.406,919,1,12000,94.71526947021485
166000,0.05292939394712448,133.07964,0.406,929,1,12000,94.71526947021485
168000,0.6378227472305298,102.91357,0.406,944,1,12000,94.71526947021485
170000,0.005399502348154783,135.26799,0.406,953,1,12000,94.71526947021485
172000,1.3288565874099731,102.726395,0.406,966,1,12000,94.71526947021485
174000,0.011396354995667934,128.54486,0.406,975,1,12000,94.71526947021485
176000,2.4270734786987305,79.5631,0.406,984,1,12000,94.71526947021485
178000,1.2194454669952393,103.09585,0.406,992,1,12000,94.71526947021485
180000,0.1017354428768158,102.78829,0.406,1003,1,12000,94.71526947021485
182000,1.0993107557296753,85.24233,0.406,1013,1,12000,94.71526947021485
184000,0.12283656746149063,103.37939,0.406,1022,1,12000,94.71526947021485
186000,0.02224184386432171,121.945694,0.406,1032,1,12000,94.71526947021485
188000,0.17329108715057373,91.14571,0.406,1043,1,12000,94.71526947021485
190000,0.020817380398511887,103.34018,0.406,1053,1,12000,94.71526947021485
192000,0.13840976357460022,111.1883,0.406,1062,1,12000,94.71526947021485
194000,0.4478002190589905,99.57375,0.406,1073,1,12000,94.71526947021485
196000,0.03818215802311897,80.67349,0.406,1083,1,12000,94.71526947021485
198000,0.03078167699277401,95.040146,0.406,1092,1,12000,94.71526947021485
200000,1.337681531906128,96.78133,0.406,1104,1,12000,94.71526947021485
