step,train_loss,avg_return,early_collision_rate,episode_count,converged,convergence_step,convergence_return
94000,0.11748458445072174,93.94094,0.372,546,1,10000,98.7441192626953
96000,0.04451201111078262,105.90009,0.372,557,1,10000,98.7441192626953
98000,1.8715002536773682,117.613976,0.372,568,1,10000,98.7441192626953
100000,0.014808419160544872,102.177505,0.372,578,1,10000,98.7441192626953
102000,0.2159000188112259,69.791954,0.372,589,1,10000,98.7441192626953
104000,3.0826921463012695,99.417145,0.372,599,1,10000,98.7441192626953
106000,0.11383377015590668,106.60668,0.372,609,1,10000,98.7441192626953
108000,0.017795775085687637,106.04032,0.372,619,1,10000,98.7441192626953
110000,0.16201238334178925,103.99805,0.372,628,1,10000,98.7441192626953
112000,0.1938675343990326,110.39746,0.372,640,1,10000,98.7441192626953
114000,2.9290688037872314,101.999664,0.372,652,1,10000,98.7441192626953
116000,1.4133025407791138,109.39162,0.372,663,1,10000,98.7441192626953
118000,1.4102294445037842,61.26885,0.372,674,1,10000,98.7441192626953
120000,0.20666192471981049,115.307045,0.372,684,1,10000,98.7441192626953
122000,2.8445396423339844,103.74285,0.372,697,1,10000,98.7441192626953
124000,0.03682192414999008,72.20208,0.372,707,1,10000,98.7441192626953
126000,0.009108278900384903,108.35979,0.372,717,1,10000,98.7441192626953
128000,1.006399393081665,100.27676,0.372,727,1,10000,98.7441192626953
130000,0.07123073190450668,114.70178,0.372,736,1,10000,98.7441192626953
132000,0.097562275826931,99.21561,0.372,748,1,10000,98.7441192626953
134000,0.025879230350255966,95.31812,0.372,760,1,10000,98.7441192626953
136000,0.06056264787912369,75.27833,0.372,770,1,10000,98.7441192626953
138000,0.12417389452457428,82.7913,0.372,783,1,10000,98.7441192626953
140000,2.3450846672058105,73.048996,0.372,795,1,10000,98.7441192626953
142000,0.12254363298416138,102.01046,0.372,806,1,10000,98.7441192626953
144000,0.19829554855823517,77.10906,0.372,817,1,10000,98.7441192626953
146000,1.4536442756652832,84.08883,0.372,830,1,10000,98.7441192626953
148000,0.09075986593961716,108.85119,0.372,841,1,10000,98.7441192626953
150000,0.16972601413726807,79.443405,0.372,851,1,10000,98.7441192626953
152000,0.019538965076208115,92.97173,0.372,861,1,10000,98.7441192626953
154000,0.0753040611743927,102.061295,0.372,871,1,10000,98.7441192626953
156000,0.08345486968755722,52.216988,0.372,882,1,10000,98.7441192626953
158000,0.6726648807525635,80.188194,0.372,894,1,10000,98.7441192626953
160000,0.1750432550907135,67.82724,0.372,904,1,10000,98.7441192626953
162000,0.08796489983797073,103.004364,0.372,915,1,10000,98.7441192626953
164000,1.4116398096084595,67.30527,0.372,926,1,10000,98.7441192626953
166000,0.24144479632377625,51.099113,0.372,937,1,10000,98.7441192626953
168000,0.18194398283958435,68.61243,0.372,948,1,10000,98.7441192626953
170000,0.8016697764396667,99.2395,0.372,958,1,10000,98.7441192626953
172000,2.6444172859191895,100.46425,0.372,970,1,10000,98.7441192626953
174000,0.2980135679244995,103.77989,0.372,983,1,10000,98.7441192626953
176000,1.1036036014556885,129.355,0.372,992,1,10000,98.7441192626953
178000,1.1680079698562622,96.39966,0.372,1002,1,10000,98.7441192626953
180000,1.5418723821640015,113.0182,0.372,1013,1,10000,98.7441192626953
182000,0.08789871633052826,89.62995,0.372,1021,1,10000,98.7441192626953
184000,0.04506911337375641,78.475494,0.372,1032,1,10000,98.7441192626953
186000,0.8501312136650085,74.420746,0.372,1042,1,10000,98.7441192626953
188000,1.082032561302185,62.082264,0.372,1052,1,10000,98.7441192626953
190000,0.05486723780632019,130.02187,0.372,1061,1,10000,98.7441192626953
192000,0.1572996824979782,100.9188,0.372,1072,1,10000,98.7441192626953
194000,0.5197860598564148,108.339386,0.372,1082,1,10000,98.7441192626953
196000,0.18335603177547455,122.40343,0.372,1093,1,10000,98.7441192626953
198000,0.09504104405641556,114.55871,0.372,1103,1,10000,98.7441192626953
200000,0.07980266958475113,96.36973,0.372,1113,1,10000,98.7441192626953
