episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
1,0,1,success,,,687.0,584.1318344346591,1.1761043646335418
2,0,1,success,,,653.9999999999995,676.9933529954337,0.9660360727417817
3,0,1,success,,,542.9999999999995,551.0880147490054,0.9853235517148934
4,0,1,success,,,602.9999999999993,575.3060055309696,1.0481378504704986
5,0,1,success,,,623.9999999999999,583.0034305216394,1.0703196024793182
6,0,1,success,,,564.0000000000008,587.9838433154434,0.9592100300236044
7,0,1,success,,,678.0000000000002,606.8047461910627,1.1173281096692684
8,0,1,success,,,603.0000000000013,581.532458251472,1.0369154660998234
9,0,1,success,,,638.9999999999985,657.8525670695525,0.9713422611489776
10,0,1,success,,,746.9999999999999,663.3852575992324,1.1260425091497606
11,1,0,obstacle_collision,,,660.0000000000003,585.2187625153521,
12,0,1,success,,,528.0000000000006,551.3655774529274,0.9576223500189008
13,0,1,success,,,765.0,718.3849942753537,1.0648886127857773
14,0,1,success,,,557.9999999999998,554.5637925432925,1.0061962347757116
15,1,0,obstacle_collision,,,123.00000000000007,652.3572640815767,
16,0,1,success,,,645.0000000000002,643.6590712481259,1.002083290381155
17,1,0,boundary_collision,,,45.000000000000135,597.117241419137,
18,1,0,obstacle_collision,,,564.0000000000001,602.3188524361494,
19,0,1,success,,,657.0000000000009,595.3427584173675,1.1035659554279964
20,0,1,success,,,554.9999999999993,576.6055844335883,0.962529699647615
21,1,0,obstacle_collision,,,437.9999999999991,598.3853273602219,
22,0,1,success,,,615.0000000000002,605.70124649038,1.0153520461836592
23,0,1,success,,,620.9999999999986,629.6284618725555,0.9862959469035195
24,0,1,success,,,729.0000000000001,730.4170041832268,0.9980600065782816
25,0,1,success,,,656.9999999999995,673.7840900466558,0.975089809488535
26,1,0,boundary_collision,,,948.0000000000002,612.5112243869495,
27,1,0,boundary_collision,,,144.00000000000023,629.2296877929394,
28,1,0,boundary_collision,,,138.00000000000003,667.632383876037,
29,1,0,boundary_collision,,,101.99999999999899,761.5405438976969,
30,1,0,boundary_collision,,,474.0000000000001,612.1650104342782,
31,0,1,success,,,1158.0000000000002,616.3148545994977,1.8789097672365984
32,1,0,boundary_collision,,,138.0,711.7555760231177,
33,0,1,success,,,846.0000000000001,648.0192898363443,1.305516692587431
34,1,0,boundary_collision,,,56.99999999999999,598.3259980980268,
35,1,0,obstacle_collision,,,390.0000000000001,674.8666534953405,
36,1,0,obstacle_collision,,,291.00000000000017,680.5247974908776,
37,0,1,success,,,1680.0,668.258931852018,2.5139955785462305
38,0,1,success,,,743.9999999999997,628.204584510492,1.1843275556158785
39,0,1,success,,,542.9999999999981,562.6588664546218,0.9650607719407382
40,0,1,success,,,1685.9999999999998,570.042980835656,2.9576717136809645
41,0,1,success,,,639.0000000000003,630.2079022037093,1.013951106873695
42,1,0,boundary_collision,,,1040.9999999999998,697.1097474573139,
43,0,1,success,,,531.0000000000007,540.3008421240893,0.9827858085737492
44,1,0,obstacle_collision,,,78.00000000000013,563.4935669552937,
45,1,0,boundary_collision,,,678.0000000000006,615.0292675962665,
46,1,0,obstacle_collision,,,230.99999999999986,579.5601780660918,
47,0,1,success,,,623.9999999999993,587.0817660258238,1.0628843137542645
48,1,0,obstacle_collision,,,75.00000000000006,577.2010048501302,
49,0,1,success,,,599.9999999999995,618.5951826517888,0.9699396581588696
50,0,1,success,,,695.9999999999998,711.7113178810633,0.9779245917743167
51,1,0,boundary_collision,,,63.00000000000001,647.5198838645806,
52,1,0,boundary_collision,,,53.99999999999995,764.9581687909476,
53,0,1,success,,,662.9999999999995,551.8296838699418,1.2014576587298245
54,0,1,success,,,612.0000000000006,610.9680842728203,1.0016889846683374
55,0,1,success,,,585.0000000000002,575.146937747216,1.0171313826191573
56,0,1,success,,,710.9999999999998,661.0090770934995,1.0756281942848858
57,1,0,boundary_collision,,,50.99999999999998,699.4626508971012,
58,1,0,obstacle_collision,,,644.9999999999999,565.116802086082,
59,0,1,success,,,561.0,579.2270711905651,0.9685320799093515
60,1,0,boundary_collision,,,120.00000000000011,640.6910331821415,
