step,train_loss,avg_return,early_collision_rate,episode_count,converged,convergence_step,convergence_return
66000,0.49588245,80.86864,0.866,564,1,10000,87.61471405029297
68000,0.25434312,74.828926,0.866,582,1,10000,87.61471405029297
70000,0.3294731,48.147785,0.866,594,1,10000,87.61471405029297
72000,0.061549965,78.68184,0.866,608,1,10000,87.61471405029297
74000,1.7054697,77.74513,0.866,624,1,10000,87.61471405029297
76000,0.8009576,93.224144,0.866,639,1,10000,87.61471405029297
78000,0.25064772,55.601913,0.866,652,1,10000,87.61471405029297
80000,1.4884477,94.30443,0.866,662,1,10000,87.61471405029297
82000,0.6157432,73.473785,0.866,675,1,10000,87.61471405029297
84000,1.3859258,59.18561,0.866,688,1,10000,87.61471405029297
86000,0.12169958,74.049515,0.866,700,1,10000,87.61471405029297
88000,0.14569227,86.763504,0.866,712,1,10000,87.61471405029297
90000,1.9527279,94.20682,0.866,725,1,10000,87.61471405029297
92000,0.83701885,91.69302,0.866,735,1,10000,87.61471405029297
94000,0.16589463,73.51414,0.866,748,1,10000,87.61471405029297
96000,0.120236546,72.475044,0.866,763,1,10000,87.61471405029297
98000,2.2273777,67.535774,0.866,781,1,10000,87.61471405029297
100000,0.37511247,97.354805,0.866,794,1,10000,87.61471405029297
102000,0.06037481,98.08809,0.866,804,1,10000,87.61471405029297
104000,0.38729513,103.8407,0.866,816,1,10000,87.61471405029297
106000,2.8243132,93.57182,0.866,827,1,10000,87.61471405029297
108000,0.3358841,58.82271,0.866,838,1,10000,87.61471405029297
110000,0.14377992,102.61991,0.866,849,1,10000,87.61471405029297
112000,0.15539293,88.090294,0.866,861,1,10000,87.61471405029297
114000,0.10538472,54.04965,0.866,871,1,10000,87.61471405029297
116000,0.08582382,115.17424,0.866,884,1,10000,87.61471405029297
118000,0.15569368,66.94434,0.866,897,1,10000,87.61471405029297
120000,0.14644656,105.5055,0.866,911,1,10000,87.61471405029297
122000,0.08710564,87.65755,0.866,928,1,10000,87.61471405029297
124000,0.23829105,93.86229,0.866,942,1,10000,87.61471405029297
126000,0.18886735,96.301735,0.866,953,1,10000,87.61471405029297
128000,0.10913943,108.556694,0.866,965,1,10000,87.61471405029297
130000,0.08493833,57.100937,0.866,977,1,10000,87.61471405029297
132000,0.70040977,110.529816,0.866,986,1,10000,87.61471405029297
134000,0.119917,76.69803,0.866,996,1,10000,87.61471405029297
136000,0.02654387,84.235405,0.866,1008,1,10000,87.61471405029297
138000,0.20133068,72.57867,0.866,1020,1,10000,87.61471405029297
140000,0.22470224,108.26123,0.866,1032,1,10000,87.61471405029297
142000,0.15254438,89.73067,0.866,1041,1,10000,87.61471405029297
144000,0.3032785,104.85076,0.866,1050,1,10000,87.61471405029297
146000,0.29513636,115.04427,0.866,1059,1,10000,87.61471405029297
148000,0.64417094,89.856804,0.866,1070,1,10000,87.61471405029297
150000,0.30145913,72.758934,0.866,1080,1,10000,87.61471405029297
152000,0.12854855,67.65283,0.866,1091,1,10000,87.61471405029297
154000,0.07855942,122.024376,0.866,1104,1,10000,87.61471405029297
156000,0.09940682,96.32239,0.866,1114,1,10000,87.61471405029297
158000,2.4874027,106.02878,0.866,1126,1,10000,87.61471405029297
160000,0.25724256,131.30144,0.866,1140,1,10000,87.61471405029297
162000,0.4459496,114.46468,0.866,1150,1,10000,87.61471405029297
164000,0.058571916,125.67078,0.866,1161,1,10000,87.61471405029297
166000,0.68647957,72.89234,0.866,1171,1,10000,87.61471405029297
168000,1.4347965,117.77169,0.866,1182,1,10000,87.61471405029297
170000,0.5719078,89.78813,0.866,1192,1,10000,87.61471405029297
172000,0.124105975,111.52144,0.866,1203,1,10000,87.61471405029297
174000,0.36599392,93.06332,0.866,1213,1,10000,87.61471405029297
176000,0.028016442,101.199234,0.866,1225,1,10000,87.61471405029297
178000,1.4070739,73.16163,0.866,1234,1,10000,87.61471405029297
180000,0.19553272,128.27864,0.866,1244,1,10000,87.61471405029297
182000,0.15509897,96.70713,0.866,1254,1,10000,87.61471405029297
184000,0.16259079,92.21827,0.866,1264,1,10000,87.61471405029297
186000,0.042679038,102.743904,0.866,1275,1,10000,87.61471405029297
188000,0.18208982,123.3298,0.866,1285,1,10000,87.61471405029297
190000,0.91858083,118.16393,0.866,1294,1,10000,87.61471405029297
192000,0.23810808,87.463745,0.866,1304,1,10000,87.61471405029297
194000,1.8774976,107.957954,0.866,1317,1,10000,87.61471405029297
196000,0.37281713,76.15963,0.866,1325,1,10000,87.61471405029297
198000,1.4841683,103.260796,0.866,1335,1,10000,87.61471405029297
200000,0.22573449,98.153854,0.866,1346,1,10000,87.61471405029297
