episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
30,1,0,obstacle_collision,,,105.00000000000007,606.6836078220673,
31,1,0,obstacle_collision,,,263.99999999999943,643.2480081585951,
32,0,1,success,,,735.0000000000003,748.2786913977973,0.9822543504840527
33,0,1,success,,,686.9999999999997,641.0319804814733,1.071709401275113
34,0,1,success,,,689.9999999999999,679.4836274701547,1.0154770065159622
35,1,0,boundary_collision,,,57.00000000000005,646.5477553901181,
36,0,1,success,,,648.0000000000007,598.2215308729702,1.0832107614956452
37,1,0,obstacle_collision,,,231.00000000000006,641.5637146846757,
38,0,1,success,,,717.0,656.2202374203343,1.0926209816670647
39,0,1,success,,,726.0000000000008,671.9144290756078,1.0804947305549037
40,0,1,success,,,552.0000000000006,563.0008880987667,0.980460265105592
41,0,1,success,,,689.9999999999999,643.3016399792558,1.0725917005625074
42,1,0,obstacle_collision,,,111.00000000000033,572.647360947381,
43,0,1,success,,,644.9999999999997,568.6835675487731,1.1341984133288348
44,0,1,success,,,692.9999999999998,615.2349144838904,1.126399012288412
45,1,0,boundary_collision,,,233.99999999999986,684.6955527824027,
46,0,1,success,,,659.9999999999998,646.5856478456664,1.0207464427938173
47,0,1,success,,,638.9999999999999,600.7503641280628,1.0636697672708917
48,0,1,success,,,825.0,764.3984563040405,1.0792800445843067
49,0,1,success,,,566.9999999999983,584.3184063505103,0.9703613540797424
50,0,1,success,,,647.9999999999997,636.5759970341326,1.01794601590241
51,0,1,success,,,642.0,664.0496969354026,0.9667951103100232
52,0,1,success,,,624.0000000000002,627.3914248696742,0.9945944035330441
53,0,1,success,,,630.0000000000008,643.9914595706996,0.978273842979182
54,1,0,obstacle_collision,,,581.9999999999994,555.518676553723,
55,0,1,success,,,536.9999999999975,554.5178085508165,0.9684089342475758
56,0,1,success,,,710.9999999999999,733.2830285776428,0.969611967399729
57,0,1,success,,,690.0000000000001,709.1861532771209,0.9729462381795495
58,0,1,success,,,638.9999999999986,654.673200917832,0.9760595043513924
59,0,1,success,,,671.9999999999995,607.420776727303,1.1063171128597877
60,0,1,success,,,621.0000000000002,609.924585502175,1.0181586621708427
61,0,1,success,,,617.9999999999998,640.5411774429494,0.9648091672530181
62,1,0,obstacle_collision,,,233.99999999999994,640.8876656638041,
63,0,1,success,,,527.9999999999989,549.561643494158,0.9607657416608109
64,0,1,success,,,966.0000000000005,714.7377141301556,1.3515447427811111
65,1,0,obstacle_collision,,,593.9999999999994,668.9245099411443,
66,0,1,success,,,587.9999999999993,585.1580982948112,1.004856639109105
67,1,0,obstacle_collision,,,233.99999999999937,649.9676915047394,
68,0,1,success,,,834.0000000000002,655.4784512094963,1.272353039922356
69,1,0,obstacle_collision,,,342.0,627.4878484879209,
70,0,1,success,,,659.9999999999993,642.9090137803327,1.026583833564832
71,0,1,success,,,584.9999999999986,595.215087174376,0.9828379901744918
72,1,0,obstacle_collision,,,605.9999999999999,623.3538321050092,
73,0,1,success,,,752.9999999999999,670.7026166640474,1.1227032387994618
74,0,1,success,,,552.0000000000009,565.4679478095995,0.9761826503840436
75,1,0,obstacle_collision,,,362.99999999999983,572.6866507960527,
76,1,0,obstacle_collision,,,642.0000000000007,547.4833330796473,
77,0,1,success,,,578.9999999999984,583.7876326199452,0.9917990167101337
78,0,1,success,,,651.0,653.6887638624363,0.995886782806929
79,0,1,success,,,627.0000000000007,650.6919393998976,0.9635896221155792
80,0,1,success,,,596.9999999999983,605.7169305872175,0.9856089038508987
81,0,1,success,,,707.9999999999992,680.4851210717248,1.0404342109419527
82,1,0,obstacle_collision,,,300.0000000000002,542.5172808307584,
83,0,1,success,,,758.9999999999961,639.9320276404362,1.1860634680195465
84,1,0,obstacle_collision,,,650.9999999999999,738.4768107395113,
85,0,1,success,,,633.0000000000001,611.7679298557583,1.0347060856054482
86,0,1,success,,,894.0000000000003,773.3104163271047,1.1560687417688227
87,0,1,success,,,647.9999999999998,667.026985960838,0.9714749382539144
88,1,0,obstacle_collision,,,387.00000000000006,604.7230771187751,
89,0,1,success,,,551.9999999999998,545.7481103952629,1.0114556321600618
90,1,0,obstacle_collision,,,389.99999999999955,599.1101735073441,
91,0,1,success,,,654.0000000000002,670.7741795865431,0.9749928066746959
92,0,1,success,,,632.9999999999998,652.7066722502536,0.9698077665081718
93,0,1,success,,,659.9999999999997,661.0189104707973,0.9984585759126438
