episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
1,1,0,boundary_collision,,,219.00000000000017,620.4546719946591,
2,1,0,boundary_collision,,,108.00000000000004,671.107293955296,
3,1,0,boundary_collision,,,201.00000000000014,641.5177316333509,
4,1,0,boundary_collision,,,72.00000000000007,692.5330317031817,
5,1,0,boundary_collision,,,702.0000000000008,614.6885390179323,
6,1,0,boundary_collision,,,464.9999999999998,555.0009009001697,
7,1,0,boundary_collision,,,53.99999999999994,624.3877000710376,
8,1,0,boundary_collision,,,741.0,633.0387033981414,
9,1,0,boundary_collision,,,300.0000000000001,629.0,
10,1,0,obstacle_collision,,,321.00000000000017,581.8805719389504,
11,1,0,boundary_collision,,,59.999999999999986,710.8002532357456,
12,1,0,boundary_collision,,,75.00000000000001,589.4616187674987,
13,1,0,boundary_collision,,,843.0000000000008,634.6668417366706,
14,1,0,boundary_collision,,,405.00000000000085,641.0070202423683,
15,1,0,boundary_collision,,,84.00000000000001,560.5113736580196,
16,1,0,boundary_collision,,,240.00000000000026,593.4888373002478,
17,1,0,boundary_collision,,,297.00000000000017,602.6508110008648,
18,1,0,obstacle_collision,,,747.0000000000002,637.0384603773936,
19,1,0,boundary_collision,,,473.9999999999995,746.4000267952836,
20,1,0,boundary_collision,,,159.0,629.0643846221149,
21,1,0,boundary_collision,,,92.99999999999983,778.7990755002216,
22,1,0,boundary_collision,,,734.9999999999998,634.1774199701531,
23,1,0,boundary_collision,,,101.99999999999997,589.406481131655,
24,1,0,boundary_collision,,,75.00000000000001,582.5160941982633,
25,1,0,boundary_collision,,,156.00000000000006,593.0413139065439,
26,1,0,boundary_collision,,,744.0000000000001,649.9976923035958,
27,1,0,obstacle_collision,,,375.00000000000017,614.1538895097873,
28,1,0,boundary_collision,,,438.00000000000034,674.8933249040177,
29,1,0,boundary_collision,,,198.0000000000004,570.6356105256664,
30,1,0,boundary_collision,,,122.99999999999996,568.0316892568583,
31,1,0,boundary_collision,,,552.0000000000002,670.465509925753,
32,1,0,boundary_collision,,,149.99999999999983,637.6715455467651,
33,1,0,boundary_collision,,,72.00000000000004,745.179844064505,
34,1,0,boundary_collision,,,95.99999999999986,599.9099932489873,
35,1,0,boundary_collision,,,221.99999999999983,564.9646006609618,
36,1,0,boundary_collision,,,168.0,571.2941449026061,
37,1,0,obstacle_collision,,,723.0000000000003,707.0855676649044,
38,1,0,boundary_collision,,,185.9999999999997,592.0354719102564,
39,1,0,boundary_collision,,,171.0,580.4170914092726,
40,1,0,obstacle_collision,,,255.00000000000026,600.2141284575031,
41,1,0,boundary_collision,,,140.99999999999991,609.4932321199309,
42,1,0,boundary_collision,,,354.0000000000001,581.268440567695,
43,1,0,boundary_collision,,,381.0000000000001,583.2632338832956,
44,1,0,boundary_collision,,,267.0000000000002,650.0661504800877,
